FlowPPS001_gal	FlowS001S002_gal	FlowS002S003_gal	FlowS003S004_gal	FlowS004S005_gal	FlowS005PV_gal	FlowPVNULL_gal	FlowPPS001_galM	FlowS001S002_galM	FlowS002S003_galM	FlowS003S004_galM	FlowS004S005_galM	FlowS005PV_galM	FlowPVNULL_galM	DiffPPS001_gal	DiffS001S002_gal	DiffS002S003_gal	DiffS003S004_gal	DiffS004S005_gal	DiffS005PV_gal	DiffD001D002_gal	DiffD002D003_gal	DiffD003D004_gal	DiffD004D005_gal	DiffS001D001_gal	DiffS002D002_gal	DiffS003D003_gal	DiffS004D004_gal	DiffS005D005_gal	DiffPPS001_galM	DiffS001S002_galM	DiffS002S003_galM	DiffS003S004_galM	DiffS004S005_galM	DiffS005PV_galM	DiffD001D002_galM	DiffD002D003_galM	DiffD003D004_galM	DiffD004D005_galM	DiffS001D001_galM	DiffS002D002_galM	DiffS003D003_galM	DiffS004D004_galM	DiffS005D005_galM	H01__GALK	H01__GALKM	H01__IMP	H01__ATPS	H01__ALDR	H01__NADPR	H01__GALT	H01__GALE	H01__UGP	H01__UGALP	H01__PPASE	H01__NDKU	H01__PGM1	H01__GTFGAL	H01__GTFGLC	D001__GLUT2_GAL	D001__GLUT2_GALM	D002__GLUT2_GAL	D002__GLUT2_GALM	D003__GLUT2_GAL	D003__GLUT2_GALM	D004__GLUT2_GAL	D004__GLUT2_GALM	D005__GLUT2_GAL	D005__GLUT2_GALM	PP__gal	S001__gal	D001__gal	S002__gal	D002__gal	S003__gal	D003__gal	S004__gal	D004__gal	S005__gal	D005__gal	PV__gal	PP__galM	S001__galM	D001__galM	S002__galM	D002__galM	S003__galM	D003__galM	S004__galM	D004__galM	S005__galM	D005__galM	PV__galM	H01__gal	H01__galM	H01__h2oM	H01__glc1p	H01__glc6p	H01__gal1p	H01__udpglc	H01__udpgal	H01__galtol	H01__atp	H01__adp	H01__utp	H01__udp	H01__phos	H01__ppi	H01__nadp	H01__nadph	
493.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
494.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
495.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
496.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
497.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
498.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
499.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
500.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
501.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
502.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
503.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
504.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
505.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
506.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
507.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
508.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
509.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
510.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
511.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
512.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
513.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
514.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
515.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
516.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
517.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
518.000000	7.298548052819808E-15	Infinity	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Infinity	Infinity	Infinity	Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	-Infinity	Infinity	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
